acupoint,symptom,meridian
止涎五穴之二穴,視神經炎,NULL
止涎五穴之二穴,視神經萎縮,NULL
止涎五穴之二穴,角膜炎,NULL
止涎五穴之二穴,迎風流淚,NULL
止涎五穴之五穴,中風患者流涎,NULL
止涎五穴之五穴,小孩流口水,NULL
止涎五穴之五穴,牙痛,NULL
止涎五穴之五穴,白內障,NULL
止涎五穴之五穴,胃寒胃痛,NULL
止涎五穴之五穴,腸疝,NULL
止涎五穴之五穴,虛泄,NULL
止涎五穴之五穴,視神經炎,NULL
止涎五穴之五穴,視神經萎縮,NULL
止涎五穴之五穴,角膜炎,NULL
止涎五穴之五穴,迎風流淚,NULL
止涎五穴之四穴,中風患者流涎,NULL
止涎五穴之四穴,小孩流口水,NULL
止涎五穴之四穴,牙痛,NULL
止涎五穴之四穴,白內障,NULL
止涎五穴之四穴,胃寒胃痛,NULL
止涎五穴之四穴,腸疝,NULL
止涎五穴之四穴,虛泄,NULL
止涎五穴之四穴,視神經炎,NULL
止涎五穴之四穴,視神經萎縮,NULL
止涎五穴之四穴,角膜炎,NULL
止涎五穴之四穴,迎風流淚,NULL
正土一穴,腸癌,NULL
正土三穴,腸癌,NULL
正土二穴,腸癌,NULL
正士穴,坐骨神經痛,NULL
正士穴,骨刺,NULL
正宗穴,耳鳴,NULL
正宗穴,脊椎痛,NULL
正會穴,半身不遂,NULL
正本穴,敏感性鼻炎,NULL
正水一穴,尿道炎,NULL
正水一穴,背痛,NULL
正水一穴,腎盂炎,NULL
正水一穴,腰酸痛,NULL
正水一穴,腿外側扭傷,NULL
正水一穴,腿骨酸痛,NULL
正水一穴,膀胱炎,NULL
正水三穴,尿道炎,NULL
正水三穴,背痛,NULL
正水三穴,腎盂炎,NULL
正水三穴,腰酸痛,NULL
正水三穴,腿外側扭傷,NULL
正水三穴,腿骨酸痛,NULL
正水三穴,膀胱炎,NULL
正水二穴,尿道炎,NULL
正水二穴,背痛,NULL
正水二穴,腎盂炎,NULL
正水二穴,腰酸痛,NULL
正水二穴,腿外側扭傷,NULL
正水二穴,腿骨酸痛,NULL
正水二穴,膀胱炎,NULL
正營穴,乾嘔,11
正營穴,偏頭痛,11
正營穴,唇吻強急,11
正營穴,嘔吐,11
正營穴,慢性鼻竇炎,11
正營穴,暈眩,11
正營穴,梅尼爾氏病,11
正營穴,牙周疾病,11
正營穴,牙齒痛,11
正營穴,牙齦出血,11
正營穴,牙齦腫脹,11
正營穴,目眩,11
正營穴,眼睛紅痛,11
正營穴,砂眼,11
正營穴,過敏性鼻炎,11
正營穴,針眼,11
正營穴,頭暈,11
正營穴,頭痛,11
正營穴,鼻子癢,11
正營穴,鼻部疼痛,11
正營穴,齒痛,11
正筋穴,坐骨神經痛,NULL
正筋穴,骨刺,NULL
正脊一穴,脊椎疾病,NULL
正脊一穴,腰椎骨疾病,NULL
正脊三穴,脊椎疾病,NULL
正脊三穴,腰椎骨疾病,NULL
正脊二穴,脊椎疾病,NULL
正脊二穴,腰椎骨疾病,NULL
正腦一穴,咳嗽不止,NULL
正腦一穴,腦神經痛,NULL
正腦一穴,腦鳴,NULL
正腦三穴,咳嗽不止,NULL
正腦二穴,咳嗽不止,NULL
正陽一穴,心悶,NULL
正陽一穴,心臟擴大,NULL
正陽一穴,背部膏肓處急痛,NULL
正陽一穴,胸脹,NULL
正陽三穴,偏頭痛,NULL
正陽三穴,心悸,NULL
正陽三穴,狹心症,NULL
正陽三穴,肩酸痛,NULL
正陽三穴,胃痛,NULL
正陽三穴,胃酸過多,NULL
正陽三穴,項強,NULL
正陽三穴,頭痛,NULL
正陽二穴,心臟擴大,NULL
正陽二穴,肩臂痛,NULL
正陽二穴,背痛,NULL
正陽二穴,胸悶,NULL
正陽二穴,胸痛,NULL
步廊穴,上呼吸道感染,8
步廊穴,不嗜食,8
步廊穴,乳房硬結,8
步廊穴,乳癰,8
步廊穴,乳腺炎,8
步廊穴,乾嘔,8
步廊穴,前胸疼痛,8
步廊穴,十二指腸炎,8
步廊穴,咳嗽,8
步廊穴,嘔吐,8
步廊穴,心悸,8
步廊穴,怔忡,8
步廊穴,感冒,8
步廊穴,慢性鼻竇炎,8
步廊穴,支氣管炎,8
步廊穴,氣喘,8
步廊穴,白痰,8
步廊穴,白鼻涕,8
步廊穴,神經性厭食症,8
步廊穴,肋間疼痛,8
步廊穴,胸悶,8
步廊穴,胸痛,8
步廊穴,胸脅支滿,8
步廊穴,過敏性鼻炎,8
步廊穴,食慾不佳,8
步廊穴,驚悸,8
步廊穴,黃痰,8
步廊穴,黃鼻涕,8
步廊穴,鼻塞,8
步廊穴,鼻子乾燥,8
步廊穴,鼻子癢,8
步廊穴,鼻部疼痛,8
歸來穴,卵巢炎,3
歸來穴,奔豚,3
歸來穴,少腹痛,3
歸來穴,帶下,3
歸來穴,月經不調,3
歸來穴,產後惡露不止,3
歸來穴,疝氣,3
歸來穴,白帶,3
歸來穴,經閉,3
歸來穴,腹痛,3
歸來穴,陰挺,3
殷門穴,下肢痿痹,7
殷門穴,下肢萎縮,7
殷門穴,下肢麻木,7
殷門穴,坐骨神經痛,7
殷門穴,大腿痛,7
殷門穴,後頭痛,7
殷門穴,腰痛,7
殷門穴,腰腿痛,7
殷門穴,腹股溝疝氣,7
殷門穴,臀部痛,7
氣戶穴,呃逆,3
氣戶穴,咳嗽,3
氣戶穴,哮喘,3
氣戶穴,氣喘,3
氣戶穴,胸痛,3
氣戶穴,胸脅支滿,3
氣海俞穴,下腹部痛,7
氣海俞穴,坐骨神經痛,7
氣海俞穴,大便出血,7
氣海俞穴,大便失禁,7
氣海俞穴,大便膿血,7
氣海俞穴,子宮崩漏,7
氣海俞穴,月經不調,7
氣海俞穴,月經期間大便出血,7
氣海俞穴,月經痛,7
氣海俞穴,月經週期不規則,7
氣海俞穴,氣喘,7
氣海俞穴,男性勃起障礙,7
氣海俞穴,痔漏,7
氣海俞穴,痔瘡,7
氣海俞穴,痛經,7
氣海俞穴,胃腸脹氣,7
氣海俞穴,背部腎區痛,7
氣海俞穴,腰痛,7
氣海俞穴,腸鳴腹脹,7
氣海俞穴,腹中有鳴叫聲,7
氣海俞穴,臀部痛,7
氣海俞穴,遺精,7
氣海穴,中風脫證,14
氣海穴,便秘,14
氣海穴,呃逆,14
氣海穴,四肢乏力,14
氣海穴,四肢厥冷,14
氣海穴,大便不通,14
氣海穴,子宮脫垂,14
氣海穴,崩漏,14
氣海穴,帶下,14
氣海穴,形體羸瘦,14
氣海穴,手腳冰冷,14
氣海穴,月經不調,14
氣海穴,水穀不化,14
氣海穴,水腫鼓脹,14
氣海穴,泄痢不禁,14
氣海穴,消化不良,14
氣海穴,產後惡露不止,14
氣海穴,疝氣,14
氣海穴,痛經,14
氣海穴,癃淋,14
氣海穴,經閉,14
氣海穴,繞臍腹痛,14
氣海穴,肥胖,14
氣海穴,胃下垂,14
氣海穴,胞衣不下,14
氣海穴,脘腹脹滿,14
氣海穴,脫肛,14
氣海穴,腰痛,14
氣海穴,腹瀉,14
氣海穴,腹痛,14
氣海穴,臟氣虛憊,14
氣海穴,遺尿,14
氣海穴,遺精,14
氣海穴,陰挺,14
氣海穴,陽萎,14
氣海穴,食欲不振,14
氣穴,不孕,8
氣穴,大便溏,8
氣穴,大便稀薄,8
氣穴,小便不通,8
氣穴,帶下,8
氣穴,排尿困難,8
氣穴,排尿疼痛,8
氣穴,月經不調,8
氣穴,月經期間腹瀉,8
氣穴,月經痛,8
氣穴,月經週期不規則,8
氣穴,泄瀉,8
氣穴,男性勃起障礙,8
氣穴,痛經,8
氣穴,痢疾,8
氣穴,白帶,8
氣穴,腰痛,8
氣穴,腰脊痛,8
氣穴,腰部疼痛,8
氣穴,腹瀉,8
氣穴,腹痛,8
氣穴,閉經,8
氣穴,陽痿,8
氣穴,面色發白,8
氣穴,黃帶,8
氣端穴,中風,NULL
氣端穴,中風昏迷,NULL
氣端穴,腳氣,NULL
氣端穴,足痛,NULL
氣端穴,足趾麻木,NULL
氣舍穴,呃逆,3
氣舍穴,咽喉腫病,3
氣舍穴,喉痹,3
氣舍穴,打嗝,3
氣舍穴,氣喘,3
氣舍穴,瘰癧,3
氣舍穴,癭瘤,3
氣舍穴,頸項強,3
氣衝穴,不孕,3
氣衝穴,奔豚,3
氣衝穴,月經不調,3
氣衝穴,疝氣,3
氣衝穴,疝痛,3
氣衝穴,脫肛,3
氣衝穴,腸鳴,3
氣衝穴,腸鳴腹痛,3
氣衝穴,腹痛,3
氣衝穴,陰腫,3
氣衝穴,陽萎,3
氣衝穴,難產,3
氣門穴,不孕,NULL
氣門穴,小便不利,NULL
氣門穴,少腹痛,NULL
水中穴,便泌,NULL
水中穴,口渴,NULL
水中穴,腎臟炎,NULL
水中穴,腎虛,NULL
水中穴,腎虧,NULL
水中穴,腰脊椎骨痛,NULL
水仙穴,四肢浮腫,NULL
水仙穴,婦科產後風,NULL
水仙穴,白內障,NULL
水仙穴,脊椎骨痛,NULL
水仙穴,腎臟炎,NULL
水分穴,不嗜食,14
水分穴,乾嘔,14
水分穴,便秘與腹瀉交替出現,14
水分穴,全身性水腫,14
水分穴,十二指腸炎,14
水分穴,嘔吐,14
水分穴,夜間頻尿,14
水分穴,大便溏,14
水分穴,大便稀薄,14
水分穴,大腸激擾綜合症,14
水分穴,小兒陷囟,14
水分穴,少尿,14
水分穴,月經期間腹瀉,14
水分穴,水腫,14
水分穴,泄瀉,14
水分穴,無尿,14
水分穴,痢疾,14
水分穴,繞臍痛,14
水分穴,翻胃,14
水分穴,肚臍周圍痛,14
水分穴,胃腸脹氣,14
水分穴,腎炎,14
水分穴,腎結石,14
水分穴,腰脊強急,14
水分穴,腸鳴,14
水分穴,腹中有鳴叫聲,14
水分穴,腹瀉,14
水分穴,腹痛,14
水分穴,腹脹,14
水分穴,輸尿管結石,14
水分穴,面色灰暗,14
水分穴,面色較黑,14
水分穴,頻尿,14
水分穴(足掌區),偏頭痛,NULL
水分穴(足掌區),兩脇痛,NULL
水分穴(足掌區),卵巢炎,NULL
水分穴(足掌區),子宮炎,NULL
水分穴(足掌區),月經痛,NULL
水分穴(足掌區),肩痛,NULL
水分穴(足掌區),腎臟炎,NULL
水分穴(足掌區),腦神經痛,NULL
水分穴(足掌區),腰痛,NULL
水愈穴,全身無力,NULL
水愈穴,小便蛋白質,NULL
水愈穴,手腕手背痛,NULL
水愈穴,腎結石,NULL
水愈穴,腎臟炎,NULL
水愈穴,腰痛,NULL
水愈穴,腿酸,NULL
水愈穴,臂痛,NULL
水明穴,偏頭痛,NULL
水晶穴,子宮炎,NULL
水晶穴,子宮瘤,NULL
水晶穴,子宮脹,NULL
水晶穴,小腹氣腫脹悶,NULL
水曲穴,四肢浮腫,NULL
水曲穴,坐骨神經痛,NULL
水曲穴,婦科子宮疾病,NULL
水曲穴,腰痛,NULL
水曲穴,腹脹,NULL
水曲穴,頸項神經痛,NULL
水枝穴,偏頭痛,NULL
水泉穴,前列腺炎,8
水泉穴,女性不孕症,8
水泉穴,子宮內膜異位症,8
水泉穴,子宮發炎,8
水泉穴,子宮脫垂,8
水泉穴,小便不利,8
水泉穴,排尿困難,8
水泉穴,排尿疼痛,8
水泉穴,散光,8
水泉穴,暈眩,8
水泉穴,月經不調,8
水泉穴,月經提前到來,8
水泉穴,月經痛,8
水泉穴,月經稀少,8
水泉穴,月經突然停止,8
水泉穴,月經週期不規則,8
水泉穴,痛經,8
水泉穴,目昏花,8
水泉穴,眼睛模糊,8
水泉穴,腎結石,8
水泉穴,腹痛,8
水泉穴,腹股溝疝氣,8
水泉穴,血尿,8
水泉穴,足跟痛,8
水泉穴,輸尿管結石,8
水泉穴,近視,8
水泉穴,陰挺,8
水泉穴,面色灰暗,8
水泉穴,面色較黑,8
水泉穴(小腿區),卵巢炎,NULL
水泉穴(小腿區),子宮炎,NULL
水泉穴(小腿區),尿道炎,NULL
水泉穴(小腿區),經痛,NULL
水泉穴(小腿區),背痛,NULL
水泉穴(小腿區),膀胱炎,NULL
水泉穴(小腿區),頭痛,NULL
水海一穴,腰背酸痛,NULL
水海三穴,腰背酸痛,NULL
水海二穴,腰背酸痛,NULL
水海穴之六完穴,坐骨神經痛,NULL
水海穴之六滿穴,坐骨神經痛,NULL
水海穴之六道穴,坐骨神經痛,NULL
水海穴之水中穴,坐骨神經痛,NULL
水海穴之水充穴,坐骨神經痛,NULL
水海穴之水分穴,坐骨神經痛,NULL
水海穴之水卉穴,坐骨神經痛,NULL
水海穴之水安穴,坐骨神經痛,NULL
水海穴之水容穴,坐骨神經痛,NULL
水海穴之水市穴,坐骨神經痛,NULL
水海穴之水府穴,坐骨神經痛,NULL
水海穴之水康穴,坐骨神經痛,NULL
水海穴之水援穴,坐骨神經痛,NULL
水海穴之水查穴,坐骨神經痛,NULL
水海穴之水柵穴,坐骨神經痛,NULL
水海穴之水滿穴,坐骨神經痛,NULL
水海穴之水管穴,坐骨神經痛,NULL
水海穴之水香穴,坐骨神經痛,NULL
水海穴之水鵑穴,坐骨神經痛,NULL
水清一穴,偏頭痛,NULL
水清一穴,尿道炎,NULL
水清一穴,睪丸炎,NULL
水清一穴,腎炎水腫,NULL
水清一穴,腰痛,NULL
水清一穴,腿痛,NULL
水清一穴,膀胱炎,NULL
水清三穴,偏頭痛,NULL
水清三穴,尿道炎,NULL
水清三穴,睪丸炎,NULL
水清三穴,腎炎水腫,NULL
水清三穴,腰痛,NULL
水清三穴,腿痛,NULL
水清三穴,膀胱炎,NULL
水清二穴,偏頭痛,NULL
水清二穴,尿道炎,NULL
水清二穴,睪丸炎,NULL
水清二穴,腎炎水腫,NULL
水清二穴,腰痛,NULL
水清二穴,腿痛,NULL
水清二穴,膀胱炎,NULL
水清穴,偏頭痛,NULL
水源一穴,手麻,NULL
水源三穴,手麻,NULL
水源二穴,手麻,NULL
水溝穴,中暑,13
水溝穴,中風,13
水溝穴,乾嘔,13
水溝穴,低血壓,13
水溝穴,全身性水腫,13
水溝穴,十二指腸炎,13
水溝穴,口噤不開,13
水溝穴,口歪眼斜,13
水溝穴,呃逆,13
水溝穴,嘔吐,13
水溝穴,嘴唇痛,13
水溝穴,子宮崩漏,13
水溝穴,寒熱,13
水溝穴,急慢驚風,13
水溝穴,感冒,13
水溝穴,感到噁心反胃,13
水溝穴,慢性鼻竇炎,13
水溝穴,打噴嚏,13
水溝穴,挫閃腰疼,13
水溝穴,昏迷,13
水溝穴,暈厥,13
水溝穴,暑病,13
水溝穴,月經週期不規則,13
水溝穴,水腫,13
水溝穴,流鼻血,13
水溝穴,消渴,13
水溝穴,牙周疾病,13
水溝穴,牙關緊閉,13
水溝穴,牙齒痛,13
水溝穴,牙齒緊閉口張不開,13
水溝穴,牙齦出血,13
水溝穴,牙齦腫脹,13
水溝穴,瘟疫,13
水溝穴,癇證,13
水溝穴,癔病,13
水溝穴,癲狂,13
水溝穴,癲癇,13
水溝穴,白痰,13
水溝穴,白鼻涕,13
水溝穴,睡眠夢遊,13
水溝穴,破傷風,13
水溝穴,突然暈倒不省人事,13
水溝穴,糖尿病,13
水溝穴,胃下垂,13
水溝穴,脊背強痛,13
水溝穴,脊膂強痛,13
水溝穴,脖子酸痛,13
水溝穴,腰痛,13
水溝穴,貝爾氏癱瘓,13
水溝穴,過敏性鼻炎,13
水溝穴,遺尿,13
水溝穴,霍亂,13
水溝穴,面部浮腫,13
水溝穴,頭痛,13
水溝穴,頸部痠痛,13
水溝穴,風水面腫,13
水溝穴,驚風,13
水溝穴,黃疸,13
水溝穴,黃痰,13
水溝穴,黃鼻涕,13
水溝穴,鼻塞,13
水溝穴,鼻子乾燥,13
水溝穴,鼻子癢,13
水溝穴,鼻衄,13
水溝穴,鼻部疼痛,13
水溝穴,齒痛,13
水珍穴,偏頭痛,NULL
水生穴,子宮炎,NULL
水生穴,尿道炎,NULL
水生穴,抽筋,NULL
水生穴,背痛,NULL
水生穴,胸痛,NULL
水生穴,腿痛,NULL
水生穴,腿酸痛,NULL
水生穴,頭昏,NULL
水生穴,頭暈,NULL
水生穴,頭痛,NULL
水相穴,四肢浮腫,NULL
水相穴,婦科產後風,NULL
水相穴,白內障,NULL
水相穴,脊椎骨痛,NULL
水相穴,腎臟炎,NULL
水突穴,中風偏癱,3
水突穴,咳嗽,3
水突穴,咽喉腫痛,3
水突穴,氣喘,3
水突穴,百日咳,3
水腑穴,口渴,NULL
水腑穴,失眠,NULL
水腑穴,婦女經脈不調,NULL
水腑穴,小便不通,NULL
水腑穴,岔氣,NULL
水腑穴,急性腎炎,NULL
水腑穴,早洩,NULL
水腑穴,脊椎骨痛及彎曲困難,NULL
水腑穴,腎臟炎,NULL
水腑穴,腎虛,NULL
水腑穴,腰酸背痛,NULL
水腑穴,腸炎,NULL
水腑穴,膀胱結石,NULL
水腑穴,閃腰,NULL
水腑穴,陽萎,NULL
水腑穴,頭痛,NULL
水腰一穴,腰痛,NULL
水腰三穴,腰痛,NULL
水腰二穴,腰痛,NULL
水谿穴,喉炎,NULL
水谿穴,喉癌,NULL
水谿穴,心悶,NULL
水谿穴,心臟病,NULL
水谿穴,神經衰弱,NULL
水谿穴,胸痛,NULL
水谿穴,頭昏,NULL
水谿穴,鼻炎,NULL
水通穴,胃潰瘍,NULL
水道穴,不孕,3
水道穴,小便不利,3
水道穴,小腹脹滿,3
水道穴,尿道炎,3
水道穴,消化不良,3
水道穴,疝氣,3
水道穴,痛經,3
水道穴,腎炎,3
水道穴,膀胱炎,3
水金穴,胃潰瘍,NULL
水門穴,偏頭痛,NULL
水門穴,兩脇痛,NULL
水門穴,卵巢炎,NULL
水門穴,子宮炎,NULL
水門穴,月經痛,NULL
水門穴,肩痛,NULL
水門穴,腎臟炎,NULL
水門穴,腦神經痛,NULL
水門穴,腰痛,NULL
水陰穴,卵巢炎,NULL
水陰穴,子宮炎,NULL
水陰穴,尿道炎,NULL
水陰穴,月經不調,NULL
水陰穴,經痛,NULL
水陰穴,背痛,NULL
水陰穴,膀胱炎,NULL
水陰穴,頭痛,NULL
水陵穴,偏頭痛,NULL
水陵穴,咽喉炎,NULL
水陵穴,尿道炎,NULL
水陵穴,痔瘡痛,NULL
水陵穴,胃痛,NULL
水陵穴,胸痛,NULL
水陵穴,腎臟炎,NULL
水陵穴,頭痛,NULL
水陽穴,偏頭痛,NULL
水陽穴,嘔吐,NULL
水陽穴,眼花,NULL
水陽穴,眼酸痛,NULL
水陽穴,肩痛肩緊,NULL
水陽穴,胃酸過多,NULL
水陽穴,胸痛,NULL
水陽穴,項緊,NULL
水陽穴,頭暈,NULL
水頂穴,麥粒腫,NULL
水香穴,偏頭痛,NULL
水香穴,兩脇痛,NULL
水香穴,卵巢炎,NULL
水香穴,子宮炎,NULL
水香穴,月經痛,NULL
水香穴,肩痛,NULL
水香穴,腎臟炎,NULL
水香穴,腦神經痛,NULL
水香穴,腰痛,NULL
沈陰穴,睪丸疾病,NULL
沖霄穴之上對穴,小腦痛,NULL
沖霄穴之上對穴,小腦發脹,NULL
沖霄穴之上對穴,項骨正中脹痛,NULL
沖霄穴之上高穴,小腦痛,NULL
沖霄穴之上高穴,小腦發脹,NULL
沖霄穴之上高穴,項骨正中脹痛,NULL
沖霄穴之妙巢穴,小腦痛,NULL
沖霄穴之妙巢穴,小腦發脹,NULL
沖霄穴之妙巢穴,項骨正中脹痛,NULL
治喘穴,上肢疼痛不舉,NULL
治喘穴,哮喘,NULL
治喘穴,氣喘,NULL
治喘穴,治療肩關節軟組織損傷,NULL
治喘穴,癱瘓,NULL
治喘穴,百日咳,NULL
治喘穴,肩背痛,NULL
治喘穴,落枕,NULL
治喘穴,蕁麻疹,NULL
治喘穴,頭後部痛,NULL
浮白穴,中風,11
浮白穴,偏頭痛,11
浮白穴,咳嗽,11
浮白穴,咽喉痛,11
浮白穴,喉氣管炎,11
浮白穴,急性咽喉炎,11
浮白穴,慢性喉炎,11
浮白穴,扁桃腺炎,11
浮白穴,支氣管炎,11
浮白穴,暈眩,11
浮白穴,月經期間眼睛痛,11
浮白穴,梅尼爾氏病,11
浮白穴,氣喘,11
浮白穴,牙周疾病,11
浮白穴,牙痛,11
浮白穴,牙齒痛,11
浮白穴,牙齦出血,11
浮白穴,牙齦腫脹,11
浮白穴,甲狀腺機能減退,11
浮白穴,甲狀腺炎,11
浮白穴,甲狀腺腫,11
浮白穴,瘰癧,11
浮白穴,癭氣,11
浮白穴,眼睛疼痛,11
浮白穴,眼睛紅痛,11
浮白穴,睡眠障礙,11
浮白穴,砂眼,11
浮白穴,耳聾,11
浮白穴,耳鳴,11
浮白穴,胸悶,11
浮白穴,脖子酸痛,11
浮白穴,臂痛不舉,11
浮白穴,足痿不行,11
浮白穴,針眼,11
浮白穴,頭痛,11
浮白穴,頸部痠痛,11
浮白穴,頸項強痛,11
浮白穴,鬚髮早白,11
浮白穴,齒痛,11
浮郄穴,上吐下瀉,7
浮郄穴,下肢麻木,7
浮郄穴,乾嘔,7
浮郄穴,便秘,7
浮郄穴,嘔吐,7
浮郄穴,大便時間較長,7
浮郄穴,大便溏,7
浮郄穴,大便秘結,7
浮郄穴,大便稀薄,7
浮郄穴,大腿痛,7
浮郄穴,小便疼痛,7
浮郄穴,排尿困難,7
浮郄穴,排尿疼痛,7
浮郄穴,月經期間腹瀉,7
浮郄穴,消化不良,7
浮郄穴,痢疾,7
浮郄穴,股膕部疼痛,7
浮郄穴,腹瀉,7
浮郄穴,膀胱炎,7
浮郄穴,轉筋,7
浮郄穴,麻木,7
浮間穴,小腸寒脹,NULL
浮間穴,尿道炎,NULL
浮間穴,牙痛,NULL
浮間穴,疝氣,NULL
浮間穴,胃脘痛,NULL
海泉穴,呃逆,NULL
海泉穴,消渴,NULL
海豹穴,婦科陰道炎,NULL
海豹穴,手指痛,NULL
海豹穴,疝氣,NULL
海豹穴,角膜炎,NULL
消濼穴,五十肩,10
消濼穴,大腿內側疼痛,10
消濼穴,暈眩,10
消濼穴,梅尼爾氏病,10
消濼穴,牙周疾病,10
消濼穴,牙痛,10
消濼穴,牙齒痛,10
消濼穴,牙齦出血,10
消濼穴,牙齦腫脹,10
消濼穴,癲疾,10
消濼穴,癲癇,10
消濼穴,肥胖,10
消濼穴,肩背交接痛,10
消濼穴,肩背痛,10
消濼穴,胸悶,10
消濼穴,脖子酸痛,10
消濼穴,臂痛,10
消濼穴,項強,10
消濼穴,頭暈,10
消濼穴,頭痛,10
消濼穴,頸部痠痛,10
消濼穴,頸項強痛,10
消濼穴,齒痛,10
液門穴,不渴但是口乾,10
液門穴,中耳炎,10
液門穴,五十肩,10
液門穴,偏頭痛,10
液門穴,咽喉痛,10
液門穴,善驚,10
液門穴,喉氣管炎,10
液門穴,喉痛,10
液門穴,喉痹,10
液門穴,四肢感到疼痛,10
液門穴,四肢麻痺癱瘓,10
液門穴,急性咽喉炎,10
液門穴,慢性喉炎,10
液門穴,慢性結膜炎,10
液門穴,扁桃腺炎,10
液門穴,手痛,10
液門穴,手背痛,10
液門穴,手臂痛,10
液門穴,月經偏頭痛,10
液門穴,無名指痛,10
液門穴,牙周疾病,10
液門穴,牙痛,10
液門穴,牙齒痛,10
液門穴,牙齦出血,10
液門穴,牙齦腫脹,10
液門穴,瘧疾,10
液門穴,癔病,10
液門穴,目赤,10
液門穴,眼睛紅痛,10
液門穴,砂眼,10
液門穴,耳朵痛,10
液門穴,耳朵癢,10
液門穴,耳痛,10
液門穴,耳聾,10
液門穴,耳鳴,10
液門穴,肘臂痛,10
液門穴,肩頸交接處痛,10
液門穴,脖子酸痛,10
液門穴,舌乾,10
液門穴,角膜炎,10
液門穴,針眼,10
液門穴,頭痛,10
液門穴,頸部痠痛,10
液門穴,驚悸,10
淵腋穴,瘰癧,11
淵腋穴,肋痛,11
淵腋穴,肋間疼痛,11
淵腋穴,胸悶,11
淵腋穴,胸滿,11
淵腋穴,腋下腫,11
淵腋穴,腋下腫痛,11
淵腋穴,臂痛不舉,11
清冷淵穴,五十肩,10
清冷淵穴,偏頭痛,10
清冷淵穴,暈眩,10
清冷淵穴,梅尼爾氏病,10
清冷淵穴,目黃,10
清冷淵穴,眼睛發黃,10
清冷淵穴,眼睛紅痛,10
清冷淵穴,砂眼,10
清冷淵穴,肋間疼痛,10
清冷淵穴,肩臂痛不能舉,10
清冷淵穴,脅痛,10
清冷淵穴,脖子酸痛,10
清冷淵穴,針眼,10
清冷淵穴,頭痛,10
清冷淵穴,頸部痠痛,10
湧泉穴,三叉神經痛,8
湧泉穴,上吐下瀉,8
湧泉穴,中風,8
湧泉穴,低血壓,8
湧泉穴,口中生瘡破皮,8
湧泉穴,咳嗽,8
湧泉穴,咽喉痛,8
湧泉穴,啞,8
湧泉穴,喉痹,8
湧泉穴,喘逆,8
湧泉穴,嗜臥,8
湧泉穴,嘔吐,8
湧泉穴,嘴唇乾裂,8
湧泉穴,夜間遺尿,8
湧泉穴,大便時間較長,8
湧泉穴,大便溏,8
湧泉穴,大便秘結,8
湧泉穴,大便稀薄,8
湧泉穴,大便難,8
湧泉穴,失眠,8
湧泉穴,失音,8
湧泉穴,女性不孕症,8
湧泉穴,容易健忘,8
湧泉穴,小便不利,8
湧泉穴,小兒驚風,8
湧泉穴,尿失禁,8
湧泉穴,怕冷,8
湧泉穴,恐懼性焦慮障礙,8
湧泉穴,手心腳心發熱,8
湧泉穴,手掌心痛,8
湧泉穴,手痛,8
湧泉穴,手腳易出汗,8
湧泉穴,排尿疼痛,8
湧泉穴,支氣管炎,8
湧泉穴,昏厥,8
湧泉穴,暈眩,8
湧泉穴,更年期障礙,8
湧泉穴,梅尼爾氏病,8
湧泉穴,氣喘,8
湧泉穴,流鼻血,8
湧泉穴,滯產,8
湧泉穴,痛風,8
湧泉穴,痢疾,8
湧泉穴,癔病,8
湧泉穴,癲狂,8
湧泉穴,癲疾,8
湧泉穴,癲癇,8
湧泉穴,眩暈,8
湧泉穴,眼花,8
湧泉穴,睡眠障礙,8
湧泉穴,神經衰弱症,8
